ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesTerritoryKey;SalesOrderNumber;OrderQuantity;ProductStandardCost;SalesAmount
485;20221126;20221208;20221203;14941;10;SO71571;1;8,2205;21,98
486;20221126;20221208;20221203;14941;10;SO71571;1;59,466;159,00
361;20221126;20221208;20221203;12829;8;SO71572;1;1251,9813;2294,99
528;20221126;20221208;20221203;12829;8;SO71572;1;1,8663;4,99
537;20221126;20221208;20221203;12829;8;SO71572;1;13,09;35,00
485;20221126;20221208;20221203;12829;8;SO71572;1;8,2205;21,98
353;20221126;20221208;20221203;14843;10;SO71573;1;1265,6195;2319,99
478;20221126;20221208;20221203;14843;10;SO71573;1;3,7363;9,99
477;20221126;20221208;20221203;14843;10;SO71573;1;1,8663;4,99
480;20221126;20221208;20221203;11313;1;SO71574;1;0,8565;2,29
539;20221126;20221208;20221203;28814;1;SO71575;1;9,3463;24,99
529;20221126;20221208;20221203;28814;1;SO71575;1;1,4923;3,99
480;20221126;20221208;20221203;28814;1;SO71575;1;0,8565;2,29
529;20221126;20221208;20221203;24943;1;SO71576;1;1,4923;3,99
540;20221126;20221208;20221203;24943;1;SO71576;1;12,1924;32,60
222;20221126;20221208;20221203;24943;1;SO71576;1;13,0863;34,99
536;20221126;20221208;20221203;23482;4;SO71577;1;11,2163;29,99
528;20221126;20221208;20221203;18968;6;SO71578;1;1,8663;4,99
536;20221126;20221208;20221203;18968;6;SO71578;1;11,2163;29,99
214;20221126;20221208;20221203;18968;6;SO71578;1;13,0863;34,99
529;20221126;20221208;20221203;14574;6;SO71579;1;1,4923;3,99
540;20221126;20221208;20221203;14574;6;SO71579;1;12,1924;32,60
480;20221126;20221208;20221203;14574;6;SO71579;1;0,8565;2,29
477;20221126;20221208;20221203;23190;4;SO71580;1;1,8663;4,99
478;20221126;20221208;20221203;23190;4;SO71580;1;3,7363;9,99
478;20221126;20221208;20221203;21249;2;SO71581;1;3,7363;9,99
477;20221126;20221208;20221203;21249;2;SO71581;1;1,8663;4,99
487;20221126;20221208;20221203;21249;2;SO71581;1;20,5663;54,99
474;20221126;20221208;20221203;19635;1;SO71582;1;26,1763;69,99
463;20221126;20221208;20221203;19635;1;SO71582;1;9,1593;24,49
477;20221126;20221208;20221203;16642;1;SO71583;1;1,8663;4,99
217;20221126;20221208;20221203;16642;1;SO71583;1;13,0863;34,99
528;20221126;20221208;20221203;16337;4;SO71584;1;1,8663;4,99
480;20221126;20221208;20221203;16337;4;SO71584;1;0,8565;2,29
485;20221126;20221208;20221203;14410;4;SO71585;1;8,2205;21,98
217;20221126;20221208;20221203;14410;4;SO71585;1;13,0863;34,99
485;20221126;20221208;20221203;15049;8;SO71586;1;8,2205;21,98
231;20221126;20221208;20221203;15049;8;SO71586;1;38,4923;49,99
537;20221126;20221208;20221203;15052;10;SO71587;1;13,09;35,00
480;20221126;20221208;20221203;15052;10;SO71587;1;0,8565;2,29
529;20221126;20221208;20221203;12851;7;SO71588;1;1,4923;3,99
540;20221126;20221208;20221203;12851;7;SO71588;1;12,1924;32,60
214;20221126;20221208;20221203;12851;7;SO71588;1;13,0863;34,99
485;20221126;20221208;20221203;12822;8;SO71589;1;8,2205;21,98
491;20221126;20221208;20221203;12822;8;SO71589;1;41,5723;53,99
529;20221126;20221208;20221203;23947;8;SO71590;1;1,4923;3,99
214;20221126;20221208;20221203;23947;8;SO71590;1;13,0863;34,99
529;20221126;20221208;20221203;24538;7;SO71591;1;1,4923;3,99
529;20221126;20221208;20221203;24087;8;SO71592;1;1,4923;3,99
214;20221126;20221208;20221203;24087;8;SO71592;1;13,0863;34,99
530;20221126;20221208;20221203;16574;10;SO71593;1;1,8663;4,99
222;20221126;20221208;20221203;16574;10;SO71593;1;13,0863;34,99
537;20221126;20221208;20221203;12048;1;SO71594;1;13,09;35,00
528;20221126;20221208;20221203;12048;1;SO71594;1;1,8663;4,99
214;20221126;20221208;20221203;12048;1;SO71594;1;13,0863;34,99
537;20221126;20221208;20221203;12068;4;SO71595;1;13,09;35,00
477;20221126;20221208;20221203;12836;10;SO71596;1;1,8663;4,99
478;20221126;20221208;20221203;12836;10;SO71596;1;3,7363;9,99
467;20221126;20221208;20221203;12836;10;SO71596;1;9,1593;24,49
363;20221126;20221208;20221203;16912;1;SO71597;1;1251,9813;2294,99
485;20221126;20221208;20221203;16912;1;SO71597;1;8,2205;21,98
472;20221126;20221208;20221203;16912;1;SO71597;1;23,749;63,50
357;20221126;20221208;20221203;16989;1;SO71598;1;1265,6195;2319,99
355;20221126;20221208;20221203;18882;6;SO71599;1;1265,6195;2319,99
480;20221126;20221208;20221203;18882;6;SO71599;1;0,8565;2,29
359;20221126;20221208;20221203;17401;1;SO71600;1;1251,9813;2294,99
537;20221126;20221208;20221203;17401;1;SO71600;1;13,09;35,00
578;20221126;20221208;20221203;25649;7;SO71601;1;755,1508;1214,85
228;20221126;20221208;20221203;25649;7;SO71601;1;38,4923;49,99
380;20221126;20221208;20221203;22194;9;SO71602;1;1554,9479;2443,35
479;20221126;20221208;20221203;22194;9;SO71602;1;3,3623;8,99
583;20221126;20221208;20221203;24364;9;SO71603;1;1082,51;1700,99
529;20221126;20221208;20221203;24364;9;SO71603;1;1,4923;3,99
539;20221126;20221208;20221203;24364;9;SO71603;1;9,3463;24,99
489;20221126;20221208;20221203;24364;9;SO71603;1;41,5723;53,99
583;20221126;20221208;20221203;24381;9;SO71604;1;1082,51;1700,99
539;20221126;20221208;20221203;24381;9;SO71604;1;9,3463;24,99
489;20221126;20221208;20221203;24381;9;SO71604;1;41,5723;53,99
225;20221126;20221208;20221203;24381;9;SO71604;1;6,9223;8,99
584;20221126;20221208;20221203;25715;9;SO71605;1;343,6496;539,99
214;20221126;20221208;20221203;25715;9;SO71605;1;13,0863;34,99
605;20221126;20221208;20221203;25936;9;SO71606;1;343,6496;539,99
225;20221126;20221208;20221203;25936;9;SO71606;1;6,9223;8,99
605;20221126;20221208;20221203;25705;9;SO71607;1;343,6496;539,99
214;20221126;20221208;20221203;25705;9;SO71607;1;13,0863;34,99
606;20221126;20221208;20221203;25708;9;SO71608;1;343,6496;539,99
477;20221126;20221208;20221203;25708;9;SO71608;1;1,8663;4,99
479;20221126;20221208;20221203;25708;9;SO71608;1;3,3623;8,99
355;20221126;20221208;20221203;15723;9;SO71609;1;1265,6195;2319,99
528;20221126;20221208;20221203;15723;9;SO71609;1;1,8663;4,99
537;20221126;20221208;20221203;15723;9;SO71609;1;13,09;35,00
222;20221126;20221208;20221203;15723;9;SO71609;1;13,0863;34,99
575;20221126;20221208;20221203;28068;4;SO71610;1;1481,9379;2384,07
222;20221126;20221208;20221203;28068;4;SO71610;1;13,0863;34,99
463;20221126;20221208;20221203;28068;4;SO71610;1;9,1593;24,49
573;20221126;20221208;20221203;27636;1;SO71611;1;1481,9379;2384,07
479;20221126;20221208;20221203;27636;1;SO71611;1;3,3623;8,99
477;20221126;20221208;20221203;27636;1;SO71611;1;1,8663;4,99
217;20221126;20221208;20221203;27636;1;SO71611;1;13,0863;34,99
575;20221126;20221208;20221203;27918;4;SO71612;1;1481,9379;2384,07
541;20221126;20221208;20221203;27918;4;SO71612;1;10,8423;28,99
530;20221126;20221208;20221203;27918;4;SO71612;1;1,8663;4,99
480;20221126;20221208;20221203;27918;4;SO71612;1;0,8565;2,29
605;20221126;20221208;20221203;28160;6;SO71613;1;343,6496;539,99
222;20221126;20221208;20221203;28160;6;SO71613;1;13,0863;34,99
604;20221126;20221208;20221203;21727;6;SO71614;1;343,6496;539,99
479;20221126;20221208;20221203;21727;6;SO71614;1;3,3623;8,99
477;20221126;20221208;20221203;21727;6;SO71614;1;1,8663;4,99
390;20221126;20221208;20221203;21788;4;SO71615;1;713,0798;1120,49
386;20221126;20221208;20221203;21793;1;SO71616;1;713,0798;1120,49
217;20221126;20221208;20221203;21793;1;SO71616;1;13,0863;34,99
382;20221126;20221208;20221203;21685;1;SO71617;1;713,0798;1120,49
214;20221126;20221208;20221203;21685;1;SO71617;1;13,0863;34,99
237;20221126;20221208;20221203;21685;1;SO71617;1;38,4923;49,99
580;20221126;20221208;20221203;18802;1;SO71618;1;1082,51;1700,99
539;20221126;20221208;20221203;18802;1;SO71618;1;9,3463;24,99
472;20221126;20221208;20221203;18802;1;SO71618;1;23,749;63,50
529;20221126;20221208;20221203;18802;1;SO71618;1;1,4923;3,99
583;20221126;20221208;20221203;18616;4;SO71619;1;1082,51;1700,99
539;20221126;20221208;20221203;18616;4;SO71619;1;9,3463;24,99
529;20221126;20221208;20221203;18616;4;SO71619;1;1,4923;3,99
581;20221126;20221208;20221203;18639;1;SO71620;1;1082,51;1700,99
580;20221126;20221208;20221203;18607;1;SO71621;1;1082,51;1700,99
231;20221126;20221208;20221203;18607;1;SO71621;1;38,4923;49,99
604;20221126;20221208;20221203;25451;8;SO71622;1;343,6496;539,99
217;20221126;20221208;20221203;25451;8;SO71622;1;13,0863;34,99
576;20221126;20221208;20221203;12128;8;SO71623;1;1481,9379;2384,07
225;20221126;20221208;20221203;12128;8;SO71623;1;6,9223;8,99
222;20221126;20221208;20221203;12128;8;SO71623;1;13,0863;34,99
539;20221127;20221209;20221204;15142;9;SO71624;1;9,3463;24,99
485;20221127;20221209;20221204;18195;9;SO71625;1;8,2205;21,98
471;20221127;20221209;20221204;18195;9;SO71625;1;23,749;63,50
528;20221127;20221209;20221204;25122;9;SO71626;1;1,8663;4,99
217;20221127;20221209;20221204;25122;9;SO71626;1;13,0863;34,99
528;20221127;20221209;20221204;25247;9;SO71627;1;1,8663;4,99
529;20221127;20221209;20221204;11966;9;SO71628;1;1,4923;3,99
480;20221127;20221209;20221204;11966;9;SO71628;1;0,8565;2,29
589;20221127;20221209;20221204;14823;8;SO71629;1;419,7784;769,49
478;20221127;20221209;20221204;14823;8;SO71629;1;3,7363;9,99
214;20221127;20221209;20221204;14823;8;SO71629;1;13,0863;34,99
361;20221127;20221209;20221204;18019;8;SO71630;1;1251,9813;2294,99
477;20221127;20221209;20221204;18019;8;SO71630;1;1,8663;4,99
478;20221127;20221209;20221204;18019;8;SO71630;1;3,7363;9,99
359;20221127;20221209;20221204;19073;10;SO71631;1;1251,9813;2294,99
485;20221127;20221209;20221204;19073;10;SO71631;1;8,2205;21,98
225;20221127;20221209;20221204;22684;8;SO71632;1;6,9223;8,99
596;20221127;20221209;20221204;22684;8;SO71632;1;294,5797;539,99
597;20221127;20221209;20221204;24873;8;SO71633;1;294,5797;539,99
225;20221127;20221209;20221204;24873;8;SO71633;1;6,9223;8,99
598;20221127;20221209;20221204;19290;10;SO71634;1;294,5797;539,99
528;20221127;20221209;20221204;19290;10;SO71634;1;1,8663;4,99
535;20221127;20221209;20221204;19290;10;SO71634;1;9,3463;24,99
222;20221127;20221209;20221204;19290;10;SO71634;1;13,0863;34,99
535;20221127;20221209;20221204;11757;9;SO71635;1;9,3463;24,99
480;20221127;20221209;20221204;11757;9;SO71635;1;0,8565;2,29
231;20221127;20221209;20221204;11849;4;SO71636;1;38,4923;49,99
225;20221127;20221209;20221204;11849;4;SO71636;1;6,9223;8,99
539;20221127;20221209;20221204;11223;6;SO71637;1;9,3463;24,99
530;20221127;20221209;20221204;28026;4;SO71638;1;1,8663;4,99
480;20221127;20221209;20221204;28026;4;SO71638;1;0,8565;2,29
538;20221127;20221209;20221204;28056;1;SO71639;1;8,0373;21,49
225;20221127;20221209;20221204;28056;1;SO71639;1;6,9223;8,99
540;20221127;20221209;20221204;24408;4;SO71640;1;12,1924;32,60
529;20221127;20221209;20221204;24408;4;SO71640;1;1,4923;3,99
465;20221127;20221209;20221204;24408;4;SO71640;1;9,1593;24,49
214;20221127;20221209;20221204;24408;4;SO71640;1;13,0863;34,99
529;20221127;20221209;20221204;11861;6;SO71641;1;1,4923;3,99
540;20221127;20221209;20221204;11861;6;SO71641;1;12,1924;32,60
540;20221127;20221209;20221204;24657;1;SO71642;1;12,1924;32,60
529;20221127;20221209;20221204;24657;1;SO71642;1;1,4923;3,99
473;20221127;20221209;20221204;24657;1;SO71642;1;23,749;63,50
478;20221127;20221209;20221204;21811;4;SO71643;1;3,7363;9,99
477;20221127;20221209;20221204;21811;4;SO71643;1;1,8663;4,99
480;20221127;20221209;20221204;21811;4;SO71643;1;0,8565;2,29
477;20221127;20221209;20221204;20523;4;SO71644;1;1,8663;4,99
478;20221127;20221209;20221204;20523;4;SO71644;1;3,7363;9,99
477;20221127;20221209;20221204;26073;6;SO71645;1;1,8663;4,99
487;20221127;20221209;20221204;26073;6;SO71645;1;20,5663;54,99
477;20221127;20221209;20221204;16891;4;SO71646;1;1,8663;4,99
487;20221127;20221209;20221204;16891;4;SO71646;1;20,5663;54,99
477;20221127;20221209;20221204;24258;6;SO71647;1;1,8663;4,99
528;20221127;20221209;20221204;15956;4;SO71648;1;1,8663;4,99
528;20221127;20221209;20221204;15332;1;SO71649;1;1,8663;4,99
214;20221127;20221209;20221204;15332;1;SO71649;1;13,0863;34,99
528;20221127;20221209;20221204;17212;7;SO71650;1;1,8663;4,99
537;20221127;20221209;20221204;17212;7;SO71650;1;13,09;35,00
485;20221127;20221209;20221204;17212;7;SO71650;1;8,2205;21,98
539;20221127;20221209;20221204;19333;8;SO71651;1;9,3463;24,99
480;20221127;20221209;20221204;19333;8;SO71651;1;0,8565;2,29
484;20221127;20221209;20221204;19333;8;SO71651;1;2,9733;7,95
475;20221127;20221209;20221204;14970;10;SO71652;1;26,1763;69,99
529;20221127;20221209;20221204;19176;8;SO71653;1;1,4923;3,99
539;20221127;20221209;20221204;19176;8;SO71653;1;9,3463;24,99
217;20221127;20221209;20221204;19176;8;SO71653;1;13,0863;34,99
540;20221127;20221209;20221204;12818;7;SO71654;1;12,1924;32,60
529;20221127;20221209;20221204;12818;7;SO71654;1;1,4923;3,99
214;20221127;20221209;20221204;12818;7;SO71654;1;13,0863;34,99
528;20221127;20221209;20221204;21528;8;SO71655;1;1,8663;4,99
536;20221127;20221209;20221204;21528;8;SO71655;1;11,2163;29,99
477;20221127;20221209;20221204;22533;8;SO71656;1;1,8663;4,99
465;20221127;20221209;20221204;22533;8;SO71656;1;9,1593;24,49
529;20221127;20221209;20221204;25791;7;SO71657;1;1,4923;3,99
538;20221127;20221209;20221204;25791;7;SO71657;1;8,0373;21,49
214;20221127;20221209;20221204;25791;7;SO71657;1;13,0863;34,99
537;20221127;20221209;20221204;13466;6;SO71658;1;13,09;35,00
528;20221127;20221209;20221204;13466;6;SO71658;1;1,8663;4,99
485;20221127;20221209;20221204;13282;4;SO71659;1;8,2205;21,98
217;20221127;20221209;20221204;13282;4;SO71659;1;13,0863;34,99
537;20221127;20221209;20221204;12366;1;SO71660;1;13,09;35,00
528;20221127;20221209;20221204;12366;1;SO71660;1;1,8663;4,99
217;20221127;20221209;20221204;12366;1;SO71660;1;13,0863;34,99
485;20221127;20221209;20221204;14333;1;SO71661;1;8,2205;21,98
217;20221127;20221209;20221204;14333;1;SO71661;1;13,0863;34,99
467;20221127;20221209;20221204;14333;1;SO71661;1;9,1593;24,49
537;20221127;20221209;20221204;12070;4;SO71662;1;13,09;35,00
225;20221127;20221209;20221204;12556;8;SO71663;1;6,9223;8,99
214;20221127;20221209;20221204;12368;7;SO71664;1;13,0863;34,99
593;20221127;20221209;20221204;16136;1;SO71665;1;308,2179;564,99
363;20221127;20221209;20221204;17591;4;SO71666;1;1251,9813;2294,99
528;20221127;20221209;20221204;17591;4;SO71666;1;1,8663;4,99
537;20221127;20221209;20221204;17591;4;SO71666;1;13,09;35,00
480;20221127;20221209;20221204;17591;4;SO71666;1;0,8565;2,29
353;20221127;20221209;20221204;17594;4;SO71667;1;1265,6195;2319,99
485;20221127;20221209;20221204;17594;4;SO71667;1;8,2205;21,98
214;20221127;20221209;20221204;17594;4;SO71667;1;13,0863;34,99
587;20221127;20221209;20221204;15341;4;SO71668;1;419,7784;769,49
474;20221127;20221209;20221204;15341;4;SO71668;1;26,1763;69,99
589;20221127;20221209;20221204;15410;4;SO71669;1;419,7784;769,49
536;20221127;20221209;20221204;15410;4;SO71669;1;11,2163;29,99
528;20221127;20221209;20221204;15410;4;SO71669;1;1,8663;4,99
484;20221127;20221209;20221204;15410;4;SO71669;1;2,9733;7,95
463;20221127;20221209;20221204;15410;4;SO71669;1;9,1593;24,49
590;20221127;20221209;20221204;15288;4;SO71670;1;419,7784;769,49
485;20221127;20221209;20221204;15288;4;SO71670;1;8,2205;21,98
363;20221127;20221209;20221204;18231;4;SO71671;1;1251,9813;2294,99
483;20221127;20221209;20221204;18231;4;SO71671;1;44,88;120,00
355;20221127;20221209;20221204;18951;6;SO71672;1;1265,6195;2319,99
478;20221127;20221209;20221204;18951;6;SO71672;1;3,7363;9,99
477;20221127;20221209;20221204;18951;6;SO71672;1;1,8663;4,99
585;20221127;20221209;20221204;15657;10;SO71673;1;461,4448;742,35
541;20221127;20221209;20221204;15657;10;SO71673;1;10,8423;28,99
530;20221127;20221209;20221204;15657;10;SO71673;1;1,8663;4,99
487;20221127;20221209;20221204;15657;10;SO71673;1;20,5663;54,99
480;20221127;20221209;20221204;15657;10;SO71673;1;0,8565;2,29
380;20221127;20221209;20221204;21969;9;SO71674;1;1554,9479;2443,35
540;20221127;20221209;20221204;21969;9;SO71674;1;12,1924;32,60
529;20221127;20221209;20221204;21969;9;SO71674;1;1,4923;3,99
222;20221127;20221209;20221204;21969;9;SO71674;1;13,0863;34,99
488;20221127;20221209;20221204;21969;9;SO71674;1;41,5723;53,99
225;20221127;20221209;20221204;21969;9;SO71674;1;6,9223;8,99
582;20221127;20221209;20221204;22030;9;SO71675;1;1082,51;1700,99
359;20221127;20221209;20221204;15800;9;SO71676;1;1251,9813;2294,99
487;20221127;20221209;20221204;15800;9;SO71676;1;20,5663;54,99
363;20221127;20221209;20221204;15801;9;SO71677;1;1251,9813;2294,99
537;20221127;20221209;20221204;15801;9;SO71677;1;13,09;35,00
480;20221127;20221209;20221204;15801;9;SO71677;1;0,8565;2,29
573;20221127;20221209;20221204;28062;4;SO71678;1;1481,9379;2384,07
574;20221127;20221209;20221204;27617;1;SO71679;1;1481,9379;2384,07
479;20221127;20221209;20221204;27617;1;SO71679;1;3,3623;8,99
477;20221127;20221209;20221204;27617;1;SO71679;1;1,8663;4,99
604;20221127;20221209;20221204;23833;1;SO71680;1;343,6496;539,99
538;20221127;20221209;20221204;23833;1;SO71680;1;8,0373;21,49
480;20221127;20221209;20221204;23833;1;SO71680;1;0,8565;2,29
486;20221127;20221209;20221204;23833;1;SO71680;1;59,466;159,00
606;20221127;20221209;20221204;28069;6;SO71681;1;343,6496;539,99
479;20221127;20221209;20221204;28069;6;SO71681;1;3,3623;8,99
477;20221127;20221209;20221204;28069;6;SO71681;1;1,8663;4,99
605;20221127;20221209;20221204;23587;4;SO71682;1;343,6496;539,99
529;20221127;20221209;20221204;23587;4;SO71682;1;1,4923;3,99
538;20221127;20221209;20221204;23587;4;SO71682;1;8,0373;21,49
384;20221127;20221209;20221204;21695;4;SO71683;1;713,0798;1120,49
479;20221127;20221209;20221204;21695;4;SO71683;1;3,3623;8,99
477;20221127;20221209;20221204;21695;4;SO71683;1;1,8663;4,99
222;20221127;20221209;20221204;21695;4;SO71683;1;13,0863;34,99
382;20221127;20221209;20221204;21641;4;SO71684;1;713,0798;1120,49
384;20221127;20221209;20221204;21411;4;SO71685;1;713,0798;1120,49
539;20221127;20221209;20221204;21411;4;SO71685;1;9,3463;24,99
480;20221127;20221209;20221204;21411;4;SO71685;1;0,8565;2,29
584;20221127;20221209;20221204;23908;7;SO71686;1;343,6496;539,99
222;20221127;20221209;20221204;23908;7;SO71686;1;13,0863;34,99
605;20221127;20221209;20221204;23932;7;SO71687;1;343,6496;539,99
479;20221127;20221209;20221204;23932;7;SO71687;1;3,3623;8,99
477;20221127;20221209;20221204;23932;7;SO71687;1;1,8663;4,99
222;20221127;20221209;20221204;23932;7;SO71687;1;13,0863;34,99
564;20221127;20221209;20221204;13122;9;SO71688;1;1481,9379;2384,07
214;20221127;20221209;20221204;13122;9;SO71688;1;13,0863;34,99
605;20221127;20221209;20221204;25711;9;SO71689;1;343,6496;539,99
222;20221127;20221209;20221204;25711;9;SO71689;1;13,0863;34,99
606;20221127;20221209;20221204;25714;9;SO71690;1;343,6496;539,99
477;20221127;20221209;20221204;25714;9;SO71690;1;1,8663;4,99
479;20221127;20221209;20221204;25714;9;SO71690;1;3,3623;8,99
487;20221127;20221209;20221204;25714;9;SO71690;1;20,5663;54,99
376;20221128;20221210;20221205;21957;9;SO71693;1;1554,9479;2443,35
540;20221128;20221210;20221205;21957;9;SO71693;1;12,1924;32,60
580;20221128;20221210;20221205;22616;10;SO71694;1;1082,51;1700,99
222;20221128;20221210;20221205;22616;10;SO71694;1;13,0863;34,99
484;20221128;20221210;20221205;12145;1;SO71695;1;2,9733;7,95
528;20221128;20221210;20221205;13149;9;SO71696;1;1,8663;4,99
535;20221128;20221210;20221205;13149;9;SO71696;1;9,3463;24,99
539;20221128;20221210;20221205;17316;9;SO71697;1;9,3463;24,99
529;20221128;20221210;20221205;17316;9;SO71697;1;1,4923;3,99
225;20221128;20221210;20221205;17316;9;SO71697;1;6,9223;8,99
528;20221128;20221210;20221205;22855;9;SO71698;1;1,8663;4,99
537;20221128;20221210;20221205;22855;9;SO71698;1;13,09;35,00
482;20221128;20221210;20221205;22855;9;SO71698;1;3,3623;8,99
485;20221128;20221210;20221205;22855;9;SO71698;1;8,2205;21,98
540;20221128;20221210;20221205;16611;9;SO71699;1;12,1924;32,60
237;20221128;20221210;20221205;14680;9;SO71700;1;38,4923;49,99
228;20221128;20221210;20221205;17301;9;SO71701;1;38,4923;49,99
225;20221128;20221210;20221205;15132;9;SO71702;1;6,9223;8,99
228;20221128;20221210;20221205;15132;9;SO71702;1;38,4923;49,99
486;20221128;20221210;20221205;12679;9;SO71703;1;59,466;159,00
529;20221128;20221210;20221205;14126;9;SO71704;1;1,4923;3,99
540;20221128;20221210;20221205;14126;9;SO71704;1;12,1924;32,60
222;20221128;20221210;20221205;14126;9;SO71704;1;13,0863;34,99
353;20221128;20221210;20221205;16566;7;SO71705;1;1265,6195;2319,99
485;20221128;20221210;20221205;16566;7;SO71705;1;8,2205;21,98
488;20221128;20221210;20221205;16566;7;SO71705;1;41,5723;53,99
355;20221128;20221210;20221205;19311;8;SO71706;1;1265,6195;2319,99
537;20221128;20221210;20221205;19311;8;SO71706;1;13,09;35,00
217;20221128;20221210;20221205;19311;8;SO71706;1;13,0863;34,99
530;20221128;20221210;20221205;28124;4;SO71707;1;1,8663;4,99
479;20221128;20221210;20221205;28124;4;SO71707;1;3,3623;8,99
477;20221128;20221210;20221205;28124;4;SO71707;1;1,8663;4,99
480;20221128;20221210;20221205;28124;4;SO71707;1;0,8565;2,29
530;20221128;20221210;20221205;11500;6;SO71708;1;1,8663;4,99
225;20221128;20221210;20221205;11500;6;SO71708;1;6,9223;8,99
237;20221128;20221210;20221205;11500;6;SO71708;1;38,4923;49,99
539;20221128;20221210;20221205;29205;4;SO71709;1;9,3463;24,99
529;20221128;20221210;20221205;29205;4;SO71709;1;1,4923;3,99
530;20221128;20221210;20221205;11253;6;SO71710;1;1,8663;4,99
217;20221128;20221210;20221205;11253;6;SO71710;1;13,0863;34,99
530;20221128;20221210;20221205;28265;1;SO71711;1;1,8663;4,99
217;20221128;20221210;20221205;28265;1;SO71711;1;13,0863;34,99
529;20221128;20221210;20221205;29263;4;SO71712;1;1,4923;3,99
222;20221128;20221210;20221205;29263;4;SO71712;1;13,0863;34,99
538;20221128;20221210;20221205;19217;6;SO71713;1;8,0373;21,49
529;20221128;20221210;20221205;19217;6;SO71713;1;1,4923;3,99
217;20221128;20221210;20221205;19217;6;SO71713;1;13,0863;34,99
529;20221128;20221210;20221205;27657;3;SO71714;1;1,4923;3,99
538;20221128;20221210;20221205;27657;3;SO71714;1;8,0373;21,49
222;20221128;20221210;20221205;27657;3;SO71714;1;13,0863;34,99
463;20221128;20221210;20221205;27657;3;SO71714;1;9,1593;24,49
535;20221128;20221210;20221205;25354;4;SO71715;1;9,3463;24,99
535;20221128;20221210;20221205;11520;6;SO71716;1;9,3463;24,99
463;20221128;20221210;20221205;11520;6;SO71716;1;9,1593;24,49
536;20221128;20221210;20221205;23686;4;SO71717;1;11,2163;29,99
528;20221128;20221210;20221205;23686;4;SO71717;1;1,8663;4,99
467;20221128;20221210;20221205;23686;4;SO71717;1;9,1593;24,49
214;20221128;20221210;20221205;23686;4;SO71717;1;13,0863;34,99
536;20221128;20221210;20221205;11833;6;SO71718;1;11,2163;29,99
528;20221128;20221210;20221205;11833;6;SO71718;1;1,8663;4,99
214;20221128;20221210;20221205;11833;6;SO71718;1;13,0863;34,99
478;20221128;20221210;20221205;21319;1;SO71719;1;3,7363;9,99
477;20221128;20221210;20221205;21319;1;SO71719;1;1,8663;4,99
482;20221128;20221210;20221205;21319;1;SO71719;1;3,3623;8,99
478;20221128;20221210;20221205;15157;6;SO71720;1;3,7363;9,99
477;20221128;20221210;20221205;15157;6;SO71720;1;1,8663;4,99
477;20221128;20221210;20221205;11861;6;SO71721;1;1,8663;4,99
478;20221128;20221210;20221205;11861;6;SO71721;1;3,7363;9,99
214;20221128;20221210;20221205;11861;6;SO71721;1;13,0863;34,99
477;20221128;20221210;20221205;26716;6;SO71722;1;1,8663;4,99
487;20221128;20221210;20221205;26716;6;SO71722;1;20,5663;54,99
225;20221128;20221210;20221205;26716;6;SO71722;1;6,9223;8,99
528;20221128;20221210;20221205;16722;1;SO71723;1;1,8663;4,99
485;20221128;20221210;20221205;22080;6;SO71724;1;8,2205;21,98
222;20221128;20221210;20221205;22080;6;SO71724;1;13,0863;34,99
528;20221128;20221210;20221205;16047;8;SO71725;1;1,8663;4,99
477;20221128;20221210;20221205;23943;10;SO71726;1;1,8663;4,99
217;20221128;20221210;20221205;23943;10;SO71726;1;13,0863;34,99
536;20221128;20221210;20221205;17826;7;SO71727;1;11,2163;29,99
477;20221128;20221210;20221205;14964;10;SO71728;1;1,8663;4,99
222;20221128;20221210;20221205;14964;10;SO71728;1;13,0863;34,99
225;20221128;20221210;20221205;14964;10;SO71728;1;6,9223;8,99
530;20221128;20221210;20221205;16188;10;SO71729;1;1,8663;4,99
214;20221128;20221210;20221205;16188;10;SO71729;1;13,0863;34,99
530;20221128;20221210;20221205;15713;10;SO71730;1;1,8663;4,99
530;20221128;20221210;20221205;12872;8;SO71731;1;1,8663;4,99
225;20221128;20221210;20221205;12872;8;SO71731;1;6,9223;8,99
217;20221128;20221210;20221205;12872;8;SO71731;1;13,0863;34,99
528;20221128;20221210;20221205;11222;4;SO71732;1;1,8663;4,99
537;20221128;20221210;20221205;11222;4;SO71732;1;13,09;35,00
222;20221128;20221210;20221205;11222;4;SO71732;1;13,0863;34,99
537;20221128;20221210;20221205;11794;4;SO71733;1;13,09;35,00
528;20221128;20221210;20221205;11794;4;SO71733;1;1,8663;4,99
480;20221128;20221210;20221205;11794;4;SO71733;1;0,8565;2,29
528;20221128;20221210;20221205;12064;1;SO71734;1;1,8663;4,99
537;20221128;20221210;20221205;12064;1;SO71734;1;13,09;35,00
484;20221128;20221210;20221205;12064;1;SO71734;1;2,9733;7,95
528;20221128;20221210;20221205;11980;4;SO71735;1;1,8663;4,99
537;20221128;20221210;20221205;11980;4;SO71735;1;13,09;35,00
467;20221128;20221210;20221205;11980;4;SO71735;1;9,1593;24,49
214;20221128;20221210;20221205;11980;4;SO71735;1;13,0863;34,99
380;20221128;20221210;20221205;20648;4;SO71736;1;1554,9479;2443,35
479;20221128;20221210;20221205;20648;4;SO71736;1;3,3623;8,99
477;20221128;20221210;20221205;20648;4;SO71736;1;1,8663;4,99
